State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
36,61,128,68107,1,40.73,-73.984,WGS84,Sample Max Baro Pressure,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Sampler - Barometric Sensor,2018,Millimeters (mercury),No Events,89,73,N,89,122,0,0,,,Certification not required,0,761.426966,5.420684,778,43144,776,43126,774,43114,773,43153,,,,,778,776,773,768,765,761,755,PS 19,PS 19    185 1ST AVENUE,New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,61,128,68108,1,40.73,-73.984,WGS84,Average Ambient Pressure,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Barometric Sensor,2018,Millimeters (mercury),No Events,89,73,N,89,122,0,0,,,Certification not required,0,758.337079,5.530789,775,43144,773,43126,771,43153,770,43114,,,,,775,773,768,765,761,758,751,PS 19,PS 19    185 1ST AVENUE,New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,61,128,68109,1,40.73,-73.984,WGS84,Elapsed Sample Time,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential AIr Sampler - Calculation,2018,Minutes,No Events,74,61,N,74,122,0,0,,,Certification not required,0,1430.540541,76.779205,1440,43138,1440,43144,1440,43150,1440,43156,,,,,1440,1440,1440,1440,1440,1439,1439,PS 19,PS 19    185 1ST AVENUE,New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,128,88101,1,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,90,74,N,90,122,0,0,1,1,Certification not required,0,11.145556,5.967725,40.4,43165,29.5,43225,27,43171,22.9,43138,,,,,40.4,29.5,21.2,18.4,14.3,9.6,5.7,PS 19,PS 19    185 1ST AVENUE,New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43423
36,61,128,88101,1,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,90,74,N,90,122,0,0,1,1,Certification not required,0,11.145556,5.967725,40.4,43165,29.5,43225,27,43171,22.9,43138,,,,,40.4,29.5,21.2,18.4,14.3,9.6,5.7,PS 19,PS 19    185 1ST AVENUE,New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43423
36,61,128,88101,1,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,90,74,N,90,122,0,0,,,Certification not required,0,11.145556,5.967725,40.4,43165,29.5,43225,27,43171,22.9,43138,,,,,40.4,29.5,21.2,18.4,14.3,9.6,5.7,PS 19,PS 19    185 1ST AVENUE,New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43423
36,61,128,88101,1,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,90,74,N,90,122,0,0,,,Certification not required,0,11.145556,5.967725,40.4,43165,29.5,43225,27,43171,22.9,43138,,,,,40.4,29.5,21.2,18.4,14.3,9.6,5.7,PS 19,PS 19    185 1ST AVENUE,New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43423
36,61,128,88501,3,40.73,-73.984,WGS84,PM2.5 Raw Data,1 HOUR,,Observed Values,PM2.5 SCC w/No Correction Factor - TEOM Gravimetric 50 deg C,2018,Micrograms/cubic meter (LC),No Events,6430,73,N,269,365,0,80,,,Certification not required,0,10.760529,6.36188,73,43156.54167,70.7,43171.29167,69.4,43178.20833,61.1,43178.16667,,,,,33.5,28,22.6,18.6,13.2,9.3,4.8,PS 19,PS 19    185 1ST AVENUE,New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,61,128,88501,3,40.73,-73.984,WGS84,PM2.5 Raw Data,24-HR BLK AVG,,Observed Values,,2018,Micrograms/cubic meter (LC),No Events,269,74,N,269,365,0,0,,,Certification not required,0,10.681784,4.330575,33,43283,28.8,43328,25,43282,24,43339,,,,,25,23.5,19.2,16,12.5,9.5,6.5,PS 19,PS 19    185 1ST AVENUE,New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,61,128,88502,3,40.73,-73.984,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2018,Micrograms/cubic meter (LC),No Events,6428,73,N,269,365,0,82,,,Certification not required,0,9.215152,7.133097,80,43156.54167,77.1,43171.29167,75.2,43178.20833,65.6,43178.16667,,,,,33.5,28.3,21.9,17.8,12.4,7.9,2.1,PS 19,PS 19    185 1ST AVENUE,New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,61,128,88502,3,40.73,-73.984,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24-HR BLK AVG,,Observed Values,,2018,Micrograms/cubic meter (LC),No Events,269,74,N,269,365,0,0,,,Certification not required,0,9.132342,4.924841,32.1,43283,27.7,43328,23.6,43122,23.3,43282,,,,,23.6,21.8,19.1,15.6,11.8,8.2,4.1,PS 19,PS 19    185 1ST AVENUE,New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,61,134,68101,1,40.71436,-73.99518,WGS84,Sample Flow Rate- CV,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Calculation,2018,Percent,No Events,79,65,N,79,122,0,1,,,Certification not required,0,0.1,0,0.1,43102,0.1,43105,0.1,43108,0.1,43111,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,134,68101,3,40.71436,-73.99518,WGS84,Sample Flow Rate- CV,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Calculation,2018,Percent,No Events,40,66,N,40,61,0,0,,,Certification not required,0,0.1,0,0.1,43102,0.1,43108,0.1,43114,0.1,43120,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,134,68102,1,40.71436,-73.99518,WGS84,Sample Volume,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Calculation,2018,Cubic meter,No Events,79,65,N,79,122,0,1,,,Certification not required,0,24,0,24,43102,24,43105,24,43108,24,43111,,,,,24,24,24,24,24,24,24,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,134,68102,3,40.71436,-73.99518,WGS84,Sample Volume,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Calculation,2018,Cubic meter,No Events,40,66,N,40,61,0,0,,,Certification not required,0,24,0,24,43102,24,43108,24,43114,24,43120,,,,,24,24,24,24,24,24,24,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,134,68103,1,40.71436,-73.99518,WGS84,Ambient Min Temperature,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Electronic,2018,Degrees Centigrade,No Events,79,65,N,79,122,0,1,,,Certification not required,0,9.865823,10.45687,26.3,43282,26.2,43318,24.9,43270,24.9,43285,,,,,26.3,26.2,24.9,22.8,20.1,10.3,-2.1,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,134,68103,3,40.71436,-73.99518,WGS84,Ambient Min Temperature,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Electronic,2018,Degrees Centigrade,No Events,40,66,N,40,61,0,0,,,Certification not required,0,9.695,11.062386,26,43282,25.9,43318,24.6,43270,22.8,43324,,,,,26,26,25.9,22.8,20.7,11.9,-2.5,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,134,68104,1,40.71436,-73.99518,WGS84,Ambient Max Temperature,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Electronic,2018,Degrees Centigrade,No Events,79,65,N,79,122,0,1,,,Certification not required,0,19.082278,11.532404,38.6,43282,35.5,43318,35.1,43291,33.8,43321,,,,,38.6,35.5,33.8,33.1,30.1,21.3,4,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,134,68104,3,40.71436,-73.99518,WGS84,Ambient Max Temperature,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Electronic,2018,Degrees Centigrade,No Events,40,66,N,40,61,0,0,,,Certification not required,0,18.6725,12.297133,38.1,43282,35.1,43318,32.8,43270,32.7,43330,,,,,38.1,38.1,35.1,32.7,30.4,22.4,3.7,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,134,68105,1,40.71436,-73.99518,WGS84,Average Ambient Temperature,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Electronic,2018,Degrees Centigrade,No Events,79,65,N,79,122,0,1,,,Certification not required,0,14.098734,10.789661,31.7,43282,30.2,43318,28.9,43291,28.6,43321,,,,,31.7,30.2,28.6,27.5,24.5,15.4,0.6,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,134,68105,3,40.71436,-73.99518,WGS84,Average Ambient Temperature,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Electronic,2018,Degrees Centigrade,No Events,40,66,N,40,61,0,0,,,Certification not required,0,13.6925,11.529036,31.4,43282,29.9,43318,28.2,43270,26.6,43246,,,,,31.4,31.4,29.9,26.6,24.5,16.8,0.5,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,134,68105,5,40.71436,-73.99518,WGS84,Average Ambient Temperature,24 HOUR,,Observed Values,Met One SASS/SuperSASS - Electronic,2018,Degrees Centigrade,No Events,49,40,N,49,122,0,1,,,Certification not required,0,8.826531,8.256633,27.2,43246,25.4,43222,24.5,43249,22.7,43240,,,,,27.2,27.2,24.5,22.3,13.2,7.1,0.8,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,68106,1,40.71436,-73.99518,WGS84,Sample Min Baro Pressure,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential AIr Sampler - Barometric Sensor,2018,Millimeters (mercury),No Events,79,65,N,79,122,0,1,,,Certification not required,0,756.012658,5.829839,771,43126,771,43144,768,43153,767,43114,,,,,771,771,767,764,759,756,747,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,134,68106,3,40.71436,-73.99518,WGS84,Sample Min Baro Pressure,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Barometric Sensor,2018,Millimeters (mercury),No Events,40,66,N,40,61,0,0,,,Certification not required,0,756.875,6.077227,771,43126,771,43144,767,43114,765,43150,,,,,771,771,771,765,761,757,751,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,134,68107,1,40.71436,-73.99518,WGS84,Sample Max Baro Pressure,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Sampler - Barometric Sensor,2018,Millimeters (mercury),No Events,87,71,N,87,122,0,2,,,Certification not required,0,762.689655,5.394464,779,43144,776,43126,775,43114,775,43153,,,,,779,776,775,769,766,762,756,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,61,134,68107,3,40.71436,-73.99518,WGS84,Sample Max Baro Pressure,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Barometric Sensor,2018,Millimeters (mercury),No Events,44,72,N,44,61,0,0,,,Certification not required,0,763.363636,6.288013,779,43144,777,43126,775,43114,774,43186,,,,,779,779,775,772,767,763,756,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,61,134,68108,1,40.71436,-73.99518,WGS84,Average Ambient Pressure,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Barometric Sensor,2018,Millimeters (mercury),No Events,87,71,N,87,122,0,2,,,Certification not required,0,759.574713,5.55445,776,43144,774,43126,772,43114,772,43153,,,,,776,774,769,766,762,759,752,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,61,134,68108,3,40.71436,-73.99518,WGS84,Average Ambient Pressure,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Barometric Sensor,2018,Millimeters (mercury),No Events,44,72,N,44,61,0,0,,,Certification not required,0,760.318182,6.114309,776,43144,774,43126,772,43114,769,43150,,,,,776,776,772,769,764,761,754,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,61,134,68108,5,40.71436,-73.99518,WGS84,Average Ambient Pressure,24 HOUR,,Observed Values,Met One SASS/SuperSASS - Barometric Sensor,2018,Millimeters (mercury),No Events,49,40,N,49,122,0,1,,,Certification not required,0,760.489796,6.103696,775,43144,773,43126,772,43153,771,43114,,,,,775,775,772,770,763,760,752,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,68109,1,40.71436,-73.99518,WGS84,Elapsed Sample Time,24 HOUR,,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential AIr Sampler - Calculation,2018,Minutes,No Events,68,56,N,68,122,0,1,,,Certification not required,0,1439.426471,0.498241,1440,43102,1440,43108,1440,43138,1440,43144,,,,,1440,1440,1440,1440,1440,1439,1439,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,134,68109,3,40.71436,-73.99518,WGS84,Elapsed Sample Time,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Calculation,2018,Minutes,No Events,40,66,N,40,61,0,0,,,Certification not required,0,1439,0,1439,43102,1439,43108,1439,43114,1439,43120,,,,,1439,1439,1439,1439,1439,1439,1439,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43382
36,61,134,68111,5,40.71436,-73.99518,WGS84,Sample Flow Rate CV - Teflon Filter,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Sample Flow Rate CV,2018,Percent,No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.771429,0.084163,0.9,43102,0.9,43105,0.9,43153,0.9,43195,,,,,0.9,0.9,0.9,0.9,0.8,0.8,0.7,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,68112,5,40.71436,-73.99518,WGS84,Sample Flow Rate CV - Nylon Filter,24 HOUR,,Observed Values,MetOne SASS/SuperSASS Nylon - Sample Flow Rate CV,2018,Percent,No Events,50,41,N,50,122,0,0,,,Certification not required,0,0.69,0.08391,0.8,43102,0.8,43105,0.8,43111,0.8,43150,,,,,0.8,0.8,0.8,0.8,0.7,0.7,0.6,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,68113,5,40.71436,-73.99518,WGS84,Sample Flow Rate CV - Quartz Filter,24 HOUR,,Observed Values,URG3000N - Sample Flow Rate CV,2018,Percent,No Events,50,41,N,50,122,0,0,,,Certification not required,0,0.1,0,0.1,43102,0.1,43105,0.1,43108,0.1,43111,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,68114,5,40.71436,-73.99518,WGS84,Sample Volume - Teflon Filter,24 HOUR,,Observed Values,MetOne SASS/SuperSASS Teflon - Sample Volume,2018,Cubic meter,No Events,49,40,N,49,122,0,1,,,Certification not required,0,9.7,0,9.7,43102,9.7,43105,9.7,43108,9.7,43111,,,,,9.7,9.7,9.7,9.7,9.7,9.7,9.7,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,68115,5,40.71436,-73.99518,WGS84,Sample Volume - Nylon Filter,24 HOUR,,Observed Values,MetOne SASS/SuperSASS Nylon - Sample Volume,2018,Cubic meter,No Events,50,41,N,50,122,0,0,,,Certification not required,0,9.7,0,9.7,43102,9.7,43105,9.7,43108,9.7,43111,,,,,9.7,9.7,9.7,9.7,9.7,9.7,9.7,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,68116,5,40.71436,-73.99518,WGS84,Sample Volume - Quartz Filter,24 HOUR,,Observed Values,URG3000N - Sample Volume,2018,Cubic meter,No Events,50,41,N,50,122,0,0,,,Certification not required,0,31.7,0,31.7,43102,31.7,43105,31.7,43108,31.7,43111,,,,,31.7,31.7,31.7,31.7,31.7,31.7,31.7,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,68117,5,40.71436,-73.99518,WGS84,Average Ambient Temperature for URG3000N,24 HOUR,,Observed Values,URG 3000N - Electronic,2018,Degrees Centigrade,No Events,50,41,N,50,122,0,0,,,Certification not required,0,9.886,8.32248,28.4,43246,26.6,43222,25.9,43249,24,43240,,,,,28.4,28.4,25.9,23.6,17.2,8.1,1.8,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,68118,5,40.71436,-73.99518,WGS84,Average Ambient Pressure for URG3000N,24 HOUR,,Observed Values,URG 3000N - Barometric Sensor,2018,Millimeters (mercury),No Events,50,41,N,50,122,0,0,,,Certification not required,0,760.5,6.465765,777,43144,775,43126,774,43114,773,43153,,,,,777,777,774,770,764,760,752,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,81102,1,40.71436,-73.99518,WGS84,PM10 Total 0-10um STP,24 HOUR,PM10 24-hour 2006,Daily Mean,R - P Co Partisol Model 2025 - Gravimetric,2018,Micrograms/cubic meter (25 C),No Events,40,66,N,40,61,0,0,0,0,Certification not required,0,18.225,8.004766,40,43204,38,43318,33,43282,28,43246,,,,,40,40,38,28,24,17,9,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43383
36,61,134,85101,1,40.71436,-73.99518,WGS84,PM10 - LC,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,29,48,N,29,61,0,0,,,Certification not required,0,19.758621,6.900596,38,43318,32,43282,27,43102,26,43252,,,,,38,38,32,27,24,21,10,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43405
36,61,134,88101,1,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,88,72,N,88,122,0,2,0,0,Certification not required,0,9.992045,4.407053,22,43318,21.6,43282,21.4,43141,19.3,43339,,,,,22,21.6,19.2,16.1,12.8,9.1,5.1,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43423
36,61,134,88101,1,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,88,72,N,88,122,0,2,0,0,Certification not required,0,9.992045,4.407053,22,43318,21.6,43282,21.4,43141,19.3,43339,,,,,22,21.6,19.2,16.1,12.8,9.1,5.1,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43423
36,61,134,88101,1,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,88,72,N,88,122,0,2,,,Certification not required,0,9.992045,4.407053,22,43318,21.6,43282,21.4,43141,19.3,43339,,,,,22,21.6,19.2,16.1,12.8,9.1,5.1,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43423
36,61,134,88101,1,40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018,Micrograms/cubic meter (LC),No Events,88,72,N,88,122,0,2,,,Certification not required,0,9.992045,4.407053,22,43318,21.6,43282,21.4,43141,19.3,43339,,,,,22,21.6,19.2,16.1,12.8,9.1,5.1,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43423
36,61,134,88102,5,40.71436,-73.99518,WGS84,Antimony PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.004898,0.016158,0.044,43138,0.044,43183,0.034,43219,0.029,43240,,,,,0.044,0.044,0.034,0.024,0.015,0.006,-0.016,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,88103,5,40.71436,-73.99518,WGS84,Arsenic PM2.5 LC,24 HOUR,,Observed Values,Met OneSASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.000347,0.001217,0.006,43189,0.004,43126,0.004,43243,0.003,43102,,,,,0.006,0.006,0.004,0,0,0,0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,88104,5,40.71436,-73.99518,WGS84,Aluminum PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.005796,0.033977,0.116,43204,0.097,43222,0.085,43102,0.057,43246,,,,,0.116,0.116,0.085,0.05,0.021,-0.005,-0.031,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,88107,5,40.71436,-73.99518,WGS84,Barium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.00902,0.028407,0.081,43195,0.066,43243,0.054,43123,0.048,43156,,,,,0.081,0.081,0.054,0.047,0.028,0.011,-0.029,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,88109,5,40.71436,-73.99518,WGS84,Bromine PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.002571,0.002051,0.007,43204,0.007,43213,0.006,43117,0.006,43168,,,,,0.007,0.007,0.006,0.006,0.004,0.002,0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,88110,5,40.71436,-73.99518,WGS84,Cadmium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.001204,0.006439,0.018,43138,0.017,43237,0.016,43117,0.014,43129,,,,,0.018,0.018,0.016,0.009,0.005,0,-0.007,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,88111,5,40.71436,-73.99518,WGS84,Calcium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.040735,0.020889,0.114,43222,0.086,43213,0.084,43123,0.08,43204,,,,,0.114,0.114,0.084,0.062,0.05,0.038,0.018,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,88112,5,40.71436,-73.99518,WGS84,Chromium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,0.006327,0.02847,0.194,43201,0.051,43102,0.016,43177,0.013,43108,,,,,0.194,0.194,0.016,0.006,0.002,0,-0.001,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
36,61,134,88113,5,40.71436,-73.99518,WGS84,Cobalt PM2.5 LC,24 HOUR,,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2018,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,1,,,Certification not required,0,-0.000449,0.00143,0.003,43201,0.002,43162,0.002,43165,0.002,43231,,,,,0.003,0.003,0.002,0.002,0.001,0,-0.002,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",43406
